FIPS_final,Name_final,group,superclus2,sample,count,unemployed,lastworked_pastyr,male,age25,agemed,age75,a2534,a3544,a4554,a5564,whiteNH,blackNH,latino,asianNH,otherNH,insch,lths,hs,sc,aa,baplus,dis,fb,lep,married,children,nospouse_kids,snap,fincpadj
29189c,"St. Louis County, MO",2,3,113,4875.791630578959,.52053291,.39623097,.45068765,27,30,32,1,0,0,0,.4156045,.42716861,.068758368,.039258745,.049209777,.006696899,.36264431,.63735569,0,0,0,.13863513,.09558934,.070222124,.1971889,.39824232,.26409352,.61903346,37929.02093227935
29189c,"St. Louis County, MO",3,5,283,13113.26061344445,.4686372,.3854261,.39569065,30,38,48,.42849505,.25663942,.31486556,0,.45615664,.46817458,.026789885,.020236751,.028642142,.094778664,0,0,.775271,.22472897,0,.13238326,.049290262,.012750119,.3285163,.37373644,.21313903,.36323801,40384.87905937415
29189c,"St. Louis County, MO",4,4,131,4159.865258813716,.1747881,.16638519,.28541788,57,59,61,0,0,0,1,.85413796,.12246271,.0050482405,.018351112,0,0,0,0,.76862752,.23137246,0,.17071207,.035350643,.011859358,.67131686,.01465087,.007445524,.066977657,91515.52959999999
29189c,"St. Louis County, MO",5,1,22,1204.735108582422,0,0,.23478474,50,54,57,0,.095414512,.50899214,.39559335,.11228373,.24885739,.051141299,.58771759,0,0,.58267015,.36284858,.054481253,0,0,.06313432,.85086626,1,.84363037,0,0,.2481951,58473.8176
29189c,"St. Louis County, MO",6,7,215,8239.217417956177,.40808475,.39915946,.30238345,32,41,50,.32888189,.23910639,.43201172,0,.72658718,.077358715,.034563329,.11826284,.043227941,.017566079,0,0,0,0,1,.06823232,.14975329,.078043059,.58255333,.38379943,.099453226,.1251578,58558.07463609252
29189c,"St. Louis County, MO",7,6,223,6956.248235859936,.098046124,.25614381,.28265828,57,60,62,0,0,0,1,.91133648,.055683065,0,.032980435,0,0,0,0,0,0,1,.13628505,.094998732,.028032867,.81060457,.02986942,.0025374203,.034699064,104495.8745661306
31055c,"Douglas County, NE",ALL,,571,28414.74831597689,.27046797,.27487066,.36477029,34,45,55,.26906383,.21868017,.24426575,.26799023,.59302741,.13686566,.20083988,.041388027,.027879002,.035210248,.25849748,.26991308,.22137097,.050344262,.19987421,.16486262,.22945487,.17755935,.55228627,.32094604,.10790828,.27826816,40551.192
31055c,"Douglas County, NE",1,4,109,4805.511724281613,.21876274,.26719868,.4183546,48,54,60,0,.13186437,.40117079,.46696484,.77423894,.10801849,.029202579,.028055977,.060483988,.0069972887,0,0,.77813035,.22186962,0,.22562058,.063917577,.011098367,.47633454,.021532962,0,.31127977,60075.84
31055c,"Douglas County, NE",2,5,49,2915.208002671642,.56722391,.39011741,.36204848,28,32,37,.61055773,.29131478,.098127484,0,.68103147,.23872562,.037408188,.032197647,.010637102,.30175665,0,0,.87502694,.12497307,0,.1356256,.084699102,.037408188,.43858147,.69939548,.28326821,.35472772,40551.192
31055c,"Douglas County, NE",3,6,96,3955.707506640806,.17255518,.30030781,.40916628,52,56,60,0,.13408953,.22325207,.64265841,.9386456,.047436878,0,.01391751,0,0,0,0,0,0,1,.063669018,.040560793,0,.67132932,0,0,.055358291,112370.9259827086
31055c,"Douglas County, NE",4,7,37,1723.667664243193,.33566695,.36011609,.31506872,31,38,46,.43057546,.25153983,.25986889,.058015823,.5463497,.20893371,.10910705,.049130287,.086479269,0,0,0,0,0,1,.029332073,.2055327,.18812795,.59509349,.61751068,.20432813,.12186892,46442.61091828028
31055c,"Douglas County, NE",5,3,63,4005.361832280914,.27442607,.2231342,.18929298,28,29,32,1,0,0,0,.18842104,.1573374,.54801917,.08367987,.022542514,.021766162,.62082762,.37917241,0,0,0,.093993738,.51721501,.48722613,.57657003,.68455577,.2953957,.41166016,30753.26021536163
31055c,"Douglas County, NE",6,1,79,3842.605547947093,.29680422,.35102335,.43071112,34,44,51,.29093474,.20949288,.4995724,0,1,0,0,0,0,0,.27327523,.72672474,0,0,0,.3118028,0,0,.33035737,.18430117,.097701237,.2644262,33317.52522398367
31055c,"Douglas County, NE",7,2,60,2613.143018036649,.14161514,.20229168,.39207417,57,59,61,0,0,0,1,.71525478,.084855624,.12767005,.061496325,.010723215,0,.21117198,.78882802,0,0,0,.17430945,.16380434,.14570549,.73501039,0,0,.2533609,50563.832
31055c,"Douglas County, NE",8,1,78,4553.543019874934,.24366578,.17771563,.37324771,38,42,47,0,.65044618,.32417607,.025377763,.0051974179,.27984202,.60188931,.068460859,.044610359,0,.71517724,.28482279,0,0,0,.19158846,.6481626,.48893401,.64667654,.54084635,.072386079,.35596713,30288.65929453062
32003a,"Las Vegas, NV",ALL,,1722,64244.73249044129,.34623596,.27111253,.39126706,33,43,53,.2807458,.24840564,.24378911,.22705947,.42816085,.12679647,.33557162,.071184158,.038286906,.019283375,.26532784,.31444433,.2232202,.058219433,.13878822,.17905061,.3421753,.23200876,.45436463,.30359417,.1269099,.29512179,40384.87905937415
32003a,"Las Vegas, NV",1,3,262,11957.70314677328,.35353529,.24617568,.32706052,27,29,32,1,0,0,0,.24878933,.16727959,.51192039,.015850514,.056160167,.022906544,.50143009,.49856994,0,0,0,.11406089,.3846797,.28252253,.3222408,.4354077,.24200143,.37179846,35244.4928
32003a,"Las Vegas, NV",2,1,673,25289.60349197208,.31140241,.21337591,.39732188,42,49,55,0,.36947212,.36392048,.2666074,.37645212,.12289323,.42498863,.055344388,.020321643,.0038882908,.436937,.56306303,0,0,0,.20716815,.42407319,.33232206,.46842426,.25892413,.10255715,.33448318,36186.33618674219
32003a,"Las Vegas, NV",3,6,190,6089.904391151388,.38663995,.47508383,.42071724,43,55,59,0,.28148162,.19761455,.52090383,.67646825,.060272977,.081933931,.12997605,.051348802,.0053866273,0,0,0,0,1,.088698938,.31598172,.081523664,.64639997,.2962544,.04750118,.074965373,87134.23727685797
32003a,"Las Vegas, NV",4,7,81,2826.507589765697,.31586084,.1775056,.39479992,31,42,49,.42974001,.142618,.42764199,0,.61890227,.06490124,.15321708,.13316533,.029814059,.015531651,0,0,0,0,1,.12544593,.31437889,.099427857,.47704387,.19297542,.051700789,.1590976,51255.43369226939
32003a,"Las Vegas, NV",5,5,196,7566.891889536398,.56000161,.57419461,.39101884,28,32,41,.62450367,.22193159,.15356472,0,.47159758,.17148271,.21050723,.086277135,.060135353,.081712671,0,0,.7560342,.2439658,0,.17014928,.16029344,.10038862,.36820504,.422106,.19939813,.32185444,40384.87905937415
32003a,"Las Vegas, NV",6,4,320,10514.1219812425,.25263816,.12724397,.43189654,43,53,58,.013174646,.26805001,.27435166,.44442371,.53017443,.11315381,.20587532,.11063688,.040159557,.01632062,0,0,.81983954,.18016045,0,.25848174,.25038862,.15080594,.51549339,.20982479,.068635933,.25808698,43454.8576
32003b,"Clark County (excluding Las Vegas), NV",ALL,,3192,126679.987770639,.3473618,.28592533,.3638123,34,44,54,.27475116,.24706416,.24779455,.23039012,.41961271,.11569092,.30508134,.1331294,.026485631,.017868105,.21981938,.33476132,.23639099,.06508933,.14393897,.15086377,.37061059,.23516244,.50982052,.27441603,.085322402,.25409204,42053.088
32003b,"Clark County (excluding Las Vegas), NV",1,1,1278,55610.68962702488,.36513525,.27156615,.37033936,31,39,47,.35856438,.32942441,.31201121,0,.28837562,.15343796,.44926241,.089261882,.019662147,.006263609,.40208858,.59791142,0,0,0,.12703723,.43198317,.32686439,.45476383,.37317327,.13553888,.34490094,36846.51519999999
32003b,"Clark County (excluding Las Vegas), NV",2,5,714,29526.94297164143,.4514623,.37594315,.3768068,31,39,46,.35188067,.32094815,.32717118,0,.49383798,.11307336,.22484556,.12718621,.041056909,.05522247,0,0,.78678221,.21321778,0,.14603366,.23697175,.11268885,.51415592,.33300474,.08433485,.24294984,44079.67297535168
32003b,"Clark County (excluding Las Vegas), NV",3,6,439,15239.50285592865,.31399578,.3074145,.39231914,42,50,58,.09787713,.2290865,.28396091,.38907549,.6016795,.065126121,.07151068,.23662373,.02505997,.00663363,0,0,0,0,1,.12217593,.34926951,.13403091,.56671023,.1461094,.029977186,.081305072,57572.67999999999
32003b,"Clark County (excluding Las Vegas), NV",4,7,77,2994.685190089695,.43404952,.37448692,.29849347,26,29,32,.9963991,.0036008786,0,0,.1815163,.06923981,.28440458,.3756265,.089212783,.010129056,0,0,0,0,1,.0373872,.49961942,.18308863,.60316879,.42240697,.077685282,.13326555,44079.67297535168
32003b,"Clark County (excluding Las Vegas), NV",5,2,418,14643.58652796855,.15350744,.15546246,.31041121,57,59,61,0,0,0,1,.51421553,.050330531,.27921897,.13949999,.016735014,0,.37465504,.62534499,0,0,0,.26570383,.45031443,.32621941,.61587691,.030543333,.0062552844,.21099216,44489.71644488983
32003b,"Clark County (excluding Las Vegas), NV",6,4,266,8664.580597985838,.23488529,.22340848,.34032562,57,59,61,0,0,.0059629739,.99403703,.61115503,.09779615,.11479475,.15832332,.01793077,.017684698,0,0,.77496356,.22503643,0,.2158377,.29036561,.10594662,.53684622,.027595973,0,.12773986,56175.95532672725
34003c,"Bergen County, NJ",ALL,,1632,61538.75412040994,.30086508,.22387031,.34485531,36,49,57,.22399364,.17576092,.28346208,.31678337,.5185343,.054610528,.1993351,.20606561,.021454431,.013934086,.1020785,.32345915,.16098644,.060203586,.35327232,.087928586,.47648728,.26940632,.59939903,.25511298,.05438507,.1024944,66119.50946302751
34003c,"Bergen County, NJ",1,1,499,20565.54029504293,.21136658,.17649812,.33516586,46,52,58,0,.20299751,.38802621,.40897629,.50245291,.074479677,.25364476,.1531364,.016286273,.0028970549,.25373223,.7462678,0,0,0,.10994987,.49159673,.35942218,.62876081,.19777092,.039154377,.12896341,60577.31858906123
34003c,"Bergen County, NJ",2,3,112,5621.516736060787,.31312916,.15661106,.43100232,26,28,31,1,0,0,0,.39103734,.11087754,.39747706,.097009338,.0035987296,.0080910632,.1892093,.81079072,0,0,0,.06144809,.42546159,.25558424,.29097816,.32592121,.12364975,.17101224,48661.4304
34003c,"Bergen County, NJ",3,6,439,14188.36659176961,.3276138,.27821645,.36176091,47,54,59,0,.17361611,.33111444,.49526945,.63718981,.02368442,.078342199,.24450992,.016273672,.0077839857,0,0,0,0,1,.062777847,.4219318,.18400086,.69753885,.20521531,.023257742,.023081666,101280.7369759243
34003c,"Bergen County, NJ",4,7,192,7551.572018375502,.33587679,.25948143,.27924609,28,31,38,.71658421,.17374875,.10966706,0,.30143359,.022387153,.16565748,.46973583,.040785961,.013474989,0,0,0,0,1,.041370198,.63718361,.25028214,.6094296,.40431806,.086791098,.058829125,62634.13997195319
34003c,"Bergen County, NJ",5,4,178,6165.302885680512,.27663174,.19656555,.30443713,31,55,60,.43811715,0,.0023085093,.55957437,.60879064,.032915533,.17815818,.15803073,.022104919,.04382446,0,0,.76861113,.23138885,0,.088541374,.48263159,.29918495,.56633753,.13426997,.01974009,.10955273,84000.54844349824
34003c,"Bergen County, NJ",6,5,212,7446.455593480527,.47237423,.28842086,.374369,41,47,52,.0067563416,.38487434,.52690434,.081464969,.57855177,.066825569,.18198554,.13370128,.038935859,.036263198,0,0,.6940462,.30595377,0,.14173135,.40917599,.1887053,.58134973,.40383986,.099289812,.16741629,54669.01439999999
34007c,"Camden County, NJ",ALL,,1016,36840.73202183313,.40955424,.31369433,.41319346,32,44,54,.30240649,.21795075,.23157564,.24806713,.47864017,.22739987,.20723063,.068560444,.018168882,.023773123,.19322623,.3562865,.21231405,.052388854,.18578437,.16602062,.18195733,.18096419,.40849188,.26877329,.14117266,.28863344,42029.45562766089
34007c,"Camden County, NJ",1,4,68,1950.952495301393,.28145063,.2257957,.44866931,57,59,62,0,0,0,1,.59968013,.22428423,.092104442,.074002989,.0099282106,0,0,0,.70355225,.29644772,0,.24781297,.1692663,.10373107,.67305434,.011126443,0,.041706942,51995.53178894422
34007c,"Camden County, NJ",2,5,199,7800.896376217382,.52497089,.39964896,.43584999,30,36,45,.456148,.26413906,.27971295,0,.44854122,.29037124,.19724645,.04321159,.020629488,.092354178,0,0,.82672656,.17327346,0,.14499637,.10772111,.099821582,.3766779,.33972842,.17154689,.25100589,38954.12960612473
34007c,"Camden County, NJ",3,3,171,7662.11825029797,.49583727,.33193508,.41788909,27,31,34,.79431367,.15705562,.036091279,.012539417,.39089608,.24760929,.30439207,.01218114,.044921443,.0029638058,.36235639,.63764358,0,0,0,.11812967,.18058296,.21463655,.30377647,.53768778,.29385403,.47526586,28269.41534156191
34007c,"Camden County, NJ",4,1,368,12582.33260334491,.29225466,.2016834,.39200658,44,51,57,0,.25831956,.36337367,.37830678,.43229702,.21096194,.25745007,.087777711,.01151325,.0028346626,.34510124,.65489876,0,0,0,.23645014,.21511421,.26451451,.38858545,.14327787,.10579966,.33691964,38048.032
34007c,"Camden County, NJ",5,7,124,4401.966264618523,.5367254,.40308747,.43689659,31,41,48,.33993614,.3399168,.32014707,0,.58021593,.19388299,.073115267,.15278585,0,.022035183,0,0,0,0,1,.069867469,.24657416,.10228578,.42221487,.23618111,.049189102,.13806683,75858.04186455869
34007c,"Camden County, NJ",6,6,86,2442.466032052951,.24765205,.46806836,.36418915,57,59,61,0,.0077790231,.037463792,.95475721,.80901676,.11045498,.0092839748,.071244285,0,0,0,0,0,0,1,.12854883,.14624248,.10757241,.70509034,.10958309,.02595941,.043187287,83305.1648
34013c,"Essex County, NJ",ALL,,1681,64574.38291977057,.46444744,.27026778,.38708478,33,44,53,.27282766,.247971,.258755,.22044635,.23853752,.46106949,.234116,.047676727,.01860024,.026028795,.19232737,.38883051,.18052821,.055165887,.18314804,.16218364,.34226385,.22646403,.37445369,.27528134,.129351,.26440054,41352.2032
34013c,"Essex County, NJ",1,1,487,19671.34303861904,.44188809,.2232862,.41188312,39,44,49,0,.5108043,.48919573,0,.15231581,.50845391,.30187646,.023383526,.013970316,.0098717008,.3497929,.6502071,0,0,0,.18272677,.36522704,.28581887,.33257115,.32029521,.14264543,.31294712,34831.95818871021
34013c,"Essex County, NJ",2,2,158,6037.772026839019,.20544598,0,.31073326,56,59,61,0,0,0,1,.33459625,.37515599,.21730348,.048811514,.024132766,0,.38990873,.61009127,0,0,0,.22550391,.48197061,.38191357,.51236397,.052995253,.0084468247,.22599812,50063.2
34013c,"Essex County, NJ",3,2,53,1894.743546232399,.50527972,1,.46670771,56,60,62,0,0,0,1,.19159497,.44360831,.21983391,.1239626,.02100021,0,.17513055,.61435461,.19004406,.020470794,0,.22767615,.441273,.34967354,.56131554,.08809071,.031842481,.10124601,93489.91105469936
34013c,"Essex County, NJ",4,4,277,10115.15169110808,.51996922,.24360667,.36333463,41,48,55,0,.37005627,.34447312,.2854706,.21649647,.60704333,.1297822,.01874359,.027934428,.061030727,0,0,.77276266,.22723734,0,.23248434,.28445426,.10375544,.35664073,.23494302,.12697789,.27207085,40384.87905937415
34013c,"Essex County, NJ",5,7,110,4260.332063251662,.68793565,.49104106,.32910952,29,33,45,.59881932,.14907156,.25210914,0,.35855916,.25038192,.21272464,.15791357,.02042071,.04102537,0,0,0,0,1,.049584847,.41718557,.28661296,.24261868,.11816891,.05564836,.087279193,75721.64823632654
34013c,"Essex County, NJ",6,7,100,3076.000006708917,.56891173,.35857153,.34077612,42,47,51,.012291127,.3528102,.6104331,.024465559,.7669307,.074085832,.069576584,.08940687,0,0,0,0,0,0,1,.039748698,.29219815,.21437976,.83506089,.70795727,.096235871,.03906427,114842.9247308988
34013c,"Essex County, NJ",7,6,146,4490.339874526498,.27477297,.23192015,.36097023,54,59,61,0,.11154047,.1446768,.7437827,.444094,.29327998,.08173082,.1595818,.02131341,0,0,0,0,0,1,.14527096,.36684081,.14643176,.68910253,.13831276,.037946749,.098060884,101127.664
34013c,"Essex County, NJ",8,3,240,10322.92354058014,.50329697,.27078021,.42369929,26,29,31,1,0,0,0,.10406657,.5563761,.31272236,.012082965,.014752004,.018313153,.27632838,.72367162,0,0,0,.12885712,.27172658,.17521074,.1935253,.345319,.22996083,.38790953,28805.55373505539
34013c,"Essex County, NJ",9,5,110,4705.777131904838,.58042878,.35479087,.42773294,26,29,31,1,0,0,0,.18678287,.46121806,.30234194,.023468539,.026188612,.10740876,0,0,.73968679,.26031321,0,.088799648,.2475979,.13529526,.25056413,.3708699,.22815278,.35537717,46442.61091828028
34017c,"Hudson County, NJ",ALL,,1518,59368.20778230191,.36740056,.260649,.34764531,32,42,53,.32231721,.24009447,.22596675,.21162155,.27305737,.10259739,.45573008,.14884363,.01977155,.021439962,.22596152,.34022337,.14539689,.03813187,.25028637,.13019291,.56157643,.38861832,.50937712,.28467202,.10457194,.26106149,37929.02093227935
34017c,"Hudson County, NJ",1,5,212,8251.417081651738,.47117311,.23834831,.35037321,30,36,44,.41077757,.35309458,.23612785,0,.24076533,.14319231,.48337445,.090668313,.041999586,.069331899,0,0,.77484071,.22515927,0,.1517401,.38519311,.21003719,.44492999,.40139571,.16110873,.39728305,35878.80358458858
34017c,"Hudson County, NJ",2,4,65,2644.356205059881,.35947052,.43403605,.45761958,49,57,59,0,.1307171,.16966906,.69961387,.27771869,.14931759,.46732605,.082219802,.023417883,.10121017,0,0,.84648895,.15351103,0,.28259686,.50097525,.41528717,.42681998,.03200531,0,.17137504,50093.23792
34017c,"Hudson County, NJ",3,1,590,24076.17124668787,.30857778,.1965667,.324406,43,50,57,0,.32317194,.34981528,.32701278,.23523675,.11097345,.53696543,.10310925,.013715092,.0021089462,.43060791,.56939209,0,0,0,.16700265,.62736565,.53146768,.55507612,.25057304,.084311076,.27997154,33041.712
34017c,"Hudson County, NJ",4,3,210,9537.210008334549,.41140637,.28621775,.35752007,28,30,33,.96922934,.01894618,.011824463,0,.19963634,.13789994,.61029708,.047692917,.0044737053,.020143546,.31954208,.68045795,0,0,0,.048463907,.4986929,.37023234,.32829371,.46951574,.25157014,.35887584,29967.83152
34017c,"Hudson County, NJ",5,7,349,12018.70496080171,.39992651,.35202876,.33074072,28,34,42,.54100287,.25238568,.20661142,0,.38769224,.040015589,.21632154,.32798621,.02798442,.015828773,0,0,0,0,1,.059278812,.61654091,.25698715,.60077208,.24422145,.036510207,.12225556,64407.57797770571
34017c,"Hudson County, NJ",6,6,92,2840.348279766155,.28653514,.23468392,.47269565,57,59,62,0,0,0,1,.44457617,.016442517,.17007345,.34915316,.01975468,0,0,0,0,0,1,.18818551,.55131012,.29044285,.60739845,.020355266,.0038384218,.047444019,68682.28114764097
34023c,"Middlesex County, NJ",ALL,,1530,56694.19569373936,.3537223,.24136612,.33095637,34,47,56,.25751922,.19091049,.25030681,.30126348,.40827674,.077306837,.21945176,.27232206,.022642622,.013747945,.18954508,.2971687,.12795691,.045822244,.33950704,.08736518,.53559268,.33679309,.60892135,.25619075,.062522203,.12001858,64514.84429735021
34023c,"Middlesex County, NJ",1,1,494,19542.77729728739,.30165455,.21464324,.32496566,45,52,58,0,.22672929,.35764468,.41562602,.44362149,.072482638,.27582249,.19333199,.014741392,.0018529127,.38222441,.61777556,0,0,0,.13801037,.52902979,.40769362,.59135991,.13519377,.027986301,.15646577,57406.08573534171
34023c,"Middlesex County, NJ",2,3,179,8051.069862186443,.32213876,.1727102,.32388908,28,31,35,.74320596,.14652389,.11027013,0,.25871098,.063810699,.53819978,.10986473,.029413801,.012798064,.40694958,.59305042,0,0,0,.035556268,.63371921,.55914527,.4266277,.52451128,.15877187,.2269315,36952.16433932735
34023c,"Middlesex County, NJ",3,6,408,13712.67095724272,.3446523,.23323728,.3317005,44,54,59,.005452815,.25515154,.26926377,.47013187,.4374809,.056311939,.045987844,.43950897,.020710358,0,0,0,0,0,1,.047662668,.60245132,.32115921,.81721067,.27732319,.035278864,.02851877,83853.88952055271
