FIPS_final,Name_final,stpuma,cbsa,metro_name,pct_supercluster1,pct_supercluster2,pct_supercluster3,pct_supercluster4,pct_supercluster5,pct_supercluster6,pct_supercluster7,pct_cluster1,pct_cluster2,pct_cluster3,pct_cluster4,pct_cluster5,pct_cluster6,pct_cluster7,pct_cluster8,pct_cluster9
42101a,"Philadelphia, PA",4203208,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",.080545232,.075657897,.077753782,.10191083,.12582782,.045977011,.11157025,.10191083,.084337346,.075657897,.033333335,.077753782,.12582782,.11157025,.045977011,
42101a,"Philadelphia, PA",4203209,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",.030978935,.042763159,.036717061,.057324842,.033112582,.28735632,.2644628,.057324842,.033467203,.042763159,,.036717061,.033112582,.2644628,.28735632,
42101a,"Philadelphia, PA",4203210,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",.10161091,.10855263,.10799136,.10191083,.13245033,.045977011,.09504132,.10191083,.10709505,.10855263,.033333335,.10799136,.13245033,.09504132,.045977011,
42101a,"Philadelphia, PA",4203211,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",.10285006,.078947365,.092872567,.076433122,.086092718,.068965517,.070247933,.076433122,.10174029,.078947365,.11666667,.092872567,.086092718,.070247933,.068965517,
44007c,"Providence County, RI",4400101,39300,"Providence-Warwick, RI-MA",.18911918,.22580644,.081081077,.2109375,.22429906,,.24793388,.22429906,.24793388,.2109375,.25187969,.081081077,.22580644,.050000001,,
44007c,"Providence County, RI",4400102,39300,"Providence-Warwick, RI-MA",.29533678,.29677418,.2972973,.2890625,.26168224,,.20661157,.26168224,.20661157,.2890625,.30075186,.2972973,.29677418,.28333333,,
44007c,"Providence County, RI",4400103,39300,"Providence-Warwick, RI-MA",.34196892,.29677418,.5945946,.2421875,.33644861,,.36363637,.33644861,.36363637,.2421875,.25187969,.5945946,.29677418,.54166669,,
44007c,"Providence County, RI",4400104,39300,"Providence-Warwick, RI-MA",.17357513,.18064517,.027027028,.2578125,.17757009,,.18181819,.17757009,.18181819,.2578125,.19548872,.027027028,.18064517,.125,,
47037a,"Nashville-Davidson, TN",4702501,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",.21097046,.2,,.20103092,.15492958,.17535545,.22580644,.20103092,.15492958,.2,.19266056,.25170067,.17535545,.22580644,,
47037a,"Nashville-Davidson, TN",4702502,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",.21729958,.24137931,,.25773194,.1971831,.094786733,.080645159,.25773194,.1971831,.24137931,.26911315,.10204082,.094786733,.080645159,,
47037a,"Nashville-Davidson, TN",4702503,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",.27848101,.20689656,,.18041237,.26760563,.056872036,.22580644,.18041237,.26760563,.20689656,.29969418,.23129252,.056872036,.22580644,,
47037a,"Nashville-Davidson, TN",4702504,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",.20886075,.17931035,,.14432989,.1971831,.17535545,.22580644,.14432989,.1971831,.17931035,.14984709,.34013605,.17535545,.22580644,,
47037a,"Nashville-Davidson, TN",4702505,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",.084388189,.1724138,,.21649484,.18309858,.49763033,.24193548,.21649484,.18309858,.1724138,.088685013,.074829929,.49763033,.24193548,,
47157c,"Shelby County, TN",4703201,32820,"Memphis, TN-MS-AR",.26984128,.26046512,.22535211,.17826086,.25757575,.15151516,.16571428,.22535211,.26984128,.26046512,.25757575,.17826086,.15151516,.16571428,,
47157c,"Shelby County, TN",4703202,32820,"Memphis, TN-MS-AR",.16269842,.11162791,.15845071,.10869565,.13257575,.18939394,.15428571,.15845071,.16269842,.11162791,.13257575,.10869565,.18939394,.15428571,,
47157c,"Shelby County, TN",4703203,32820,"Memphis, TN-MS-AR",.13095239,.12093023,.12676056,.10434783,.12878788,.037878789,.068571426,.12676056,.13095239,.12093023,.12878788,.10434783,.037878789,.068571426,,
47157c,"Shelby County, TN",4703204,32820,"Memphis, TN-MS-AR",.097222224,.1255814,.098591551,.12608695,.079545453,.060606062,.10857143,.098591551,.097222224,.1255814,.079545453,.12608695,.060606062,.10857143,,
47157c,"Shelby County, TN",4703205,32820,"Memphis, TN-MS-AR",.045634922,.032558139,.04225352,.13913043,.064393938,.10606061,.14285715,.04225352,.045634922,.032558139,.064393938,.13913043,.10606061,.14285715,,
47157c,"Shelby County, TN",4703206,32820,"Memphis, TN-MS-AR",.051587302,.074418604,.028169014,.18695652,.045454547,.23484848,.23999999,.028169014,.051587302,.074418604,.045454547,.18695652,.23484848,.23999999,,
47157c,"Shelby County, TN",4703207,32820,"Memphis, TN-MS-AR",.099206351,.11162791,.16549295,.060869563,.12121212,.15151516,.045714285,.16549295,.099206351,.11162791,.12121212,.060869563,.15151516,.045714285,,
47157c,"Shelby County, TN",4703208,32820,"Memphis, TN-MS-AR",.14285715,.1627907,.15492958,.09565217,.17045455,.06818182,.074285716,.15492958,.14285715,.1627907,.17045455,.09565217,.06818182,.074285716,,
48029c,"Bexar County, TX",4805901,41700,"San Antonio-New Braunfels, TX",.12225406,,.10409357,.039999999,.082039915,.035128806,.039999999,.12225406,.10409357,.039999999,.082039915,.035128806,.039999999,,,
48029c,"Bexar County, TX",4805902,41700,"San Antonio-New Braunfels, TX",.048710603,,.05730994,.067368418,.068736143,.086651057,.079999998,.048710603,.05730994,.067368418,.068736143,.086651057,.079999998,,,
48029c,"Bexar County, TX",4805903,41700,"San Antonio-New Braunfels, TX",.095510982,,.090058483,.056842104,.055432372,.016393442,.039999999,.095510982,.090058483,.056842104,.055432372,.016393442,.039999999,,,
48029c,"Bexar County, TX",4805904,41700,"San Antonio-New Braunfels, TX",.086914994,,.072514623,.046315789,.075388029,.044496488,.048,.086914994,.072514623,.046315789,.075388029,.044496488,.048,,,
48029c,"Bexar County, TX",4805905,41700,"San Antonio-New Braunfels, TX",.10506208,,.13567251,.033684209,.084257208,.035128806,.024,.10506208,.13567251,.033684209,.084257208,.035128806,.024,,,
48029c,"Bexar County, TX",4805906,41700,"San Antonio-New Braunfels, TX",.11079274,,.11929824,.031578947,.088691793,.025761124,.039999999,.11079274,.11929824,.031578947,.088691793,.025761124,.039999999,,,
48029c,"Bexar County, TX",4805907,41700,"San Antonio-New Braunfels, TX",.081184335,,.078362577,.079999998,.06430155,.018735362,.039999999,.081184335,.078362577,.079999998,.06430155,.018735362,.039999999,,,
48029c,"Bexar County, TX",4805908,41700,"San Antonio-New Braunfels, TX",.040114611,,.069005847,.052631579,.059866961,.032786883,.048,.040114611,.069005847,.052631579,.059866961,.032786883,.048,,,
48029c,"Bexar County, TX",4805909,41700,"San Antonio-New Braunfels, TX",.055396371,,.0374269,.058947369,.062084258,.065573767,.096000001,.055396371,.0374269,.058947369,.062084258,.065573767,.096000001,,,
48029c,"Bexar County, TX",4805910,41700,"San Antonio-New Braunfels, TX",.033428844,,.03508772,.073684208,.073170729,.067915693,.152,.033428844,.03508772,.073684208,.073170729,.067915693,.152,,,
48029c,"Bexar County, TX",4805911,41700,"San Antonio-New Braunfels, TX",.027698185,,.028070176,.082105264,.046563193,.1615925,.112,.027698185,.028070176,.082105264,.046563193,.1615925,.112,,,
48029c,"Bexar County, TX",4805912,41700,"San Antonio-New Braunfels, TX",.040114611,,.022222223,.048421051,.048780486,.05386417,.056000002,.040114611,.022222223,.048421051,.048780486,.05386417,.056000002,,,
48029c,"Bexar County, TX",4805913,41700,"San Antonio-New Braunfels, TX",.051575933,,.070175439,.073684208,.070953436,.042154565,.056000002,.051575933,.070175439,.073684208,.070953436,.042154565,.056000002,,,
48029c,"Bexar County, TX",4805914,41700,"San Antonio-New Braunfels, TX",.023877745,,.021052632,.10315789,.044345897,.13583139,.071999997,.023877745,.021052632,.10315789,.044345897,.13583139,.071999997,,,
48029c,"Bexar County, TX",4805915,41700,"San Antonio-New Braunfels, TX",.015281757,,.022222223,.079999998,.037694015,.13348946,.048,.015281757,.022222223,.079999998,.037694015,.13348946,.048,,,
48029c,"Bexar County, TX",4805916,41700,"San Antonio-New Braunfels, TX",.062082138,,.0374269,.07157895,.037694015,.044496488,.048,.062082138,.0374269,.07157895,.037694015,.044496488,.048,,,
48085c,"Collin County, TX",4801901,19100,"Dallas-Fort Worth-Arlington, TX",.10855263,.125,,.13190185,.16901408,.19469027,.17991632,.13190185,.16901408,.10855263,.125,.19469027,.17991632,,,
48085c,"Collin County, TX",4801902,19100,"Dallas-Fort Worth-Arlington, TX",.052631579,.055555556,,.098159507,.084507041,.2300885,.28033474,.098159507,.084507041,.052631579,.055555556,.2300885,.28033474,,,
48085c,"Collin County, TX",4801903,19100,"Dallas-Fort Worth-Arlington, TX",.15131579,.1388889,,.14723927,.1971831,.12684366,.10041841,.14723927,.1971831,.15131579,.1388889,.12684366,.10041841,,,
48085c,"Collin County, TX",4801904,19100,"Dallas-Fort Worth-Arlington, TX",.095394738,.1388889,,.1196319,.098591551,.076696165,.10041841,.1196319,.098591551,.095394738,.1388889,.076696165,.10041841,,,
48085c,"Collin County, TX",4801905,19100,"Dallas-Fort Worth-Arlington, TX",.125,.11111111,,.16564417,.15492958,.09439528,.10878661,.16564417,.15492958,.125,.11111111,.09439528,.10878661,,,
48085c,"Collin County, TX",4801906,19100,"Dallas-Fort Worth-Arlington, TX",.1875,.1736111,,.18711656,.16901408,.17109145,.12970711,.18711656,.16901408,.1875,.1736111,.17109145,.12970711,,,
48085c,"Collin County, TX",4801907,19100,"Dallas-Fort Worth-Arlington, TX",.27960527,.25694445,,.15030675,.12676056,.10619469,.10041841,.15030675,.12676056,.27960527,.25694445,.10619469,.10041841,,,
48113c,"Dallas County, TX",4802301,19100,"Dallas-Fort Worth-Arlington, TX",.029646521,.025039123,.013015185,.038690478,.035864979,.036885247,.012605042,.029646521,.025039123,.013015185,.034782607,.036885247,.012605042,.038690478,.036885247,
48113c,"Dallas County, TX",4802302,19100,"Dallas-Fort Worth-Arlington, TX",.043329533,.03599374,.056399133,.041666668,.06329114,.019125683,.050420169,.043329533,.03599374,.056399133,.065217391,.019125683,.050420169,.041666668,.061475411,
48113c,"Dallas County, TX",4802303,19100,"Dallas-Fort Worth-Arlington, TX",.035347778,.040688574,.042299349,.046130951,.046413504,.016393442,.029411765,.035347778,.040688574,.042299349,.034782607,.016393442,.029411765,.046130951,.057377048,
48113c,"Dallas County, TX",4802304,19100,"Dallas-Fort Worth-Arlington, TX",.055302165,.048513301,.069414318,.03125,.029535865,.0054644807,.012605042,.055302165,.048513301,.069414318,.034782607,.0054644807,.012605042,.03125,.024590164,
48113c,"Dallas County, TX",4802305,19100,"Dallas-Fort Worth-Arlington, TX",.073546179,.064162754,.077006504,.038690478,.061181433,.015027323,.0084033618,.073546179,.064162754,.077006504,.065217391,.015027323,.0084033618,.038690478,.057377048,
48113c,"Dallas County, TX",4802306,19100,"Dallas-Fort Worth-Arlington, TX",.05473204,.040688574,.050976139,.055059522,.042194095,.050546449,.046218488,.05473204,.040688574,.050976139,.030434782,.050546449,.046218488,.055059522,.053278688,
48113c,"Dallas County, TX",4802307,19100,"Dallas-Fort Worth-Arlington, TX",.037628278,.028169014,.061822128,.052083332,.052742615,.050546449,.05882353,.037628278,.028169014,.061822128,.05652174,.050546449,.05882353,.052083332,.049180329,
48113c,"Dallas County, TX",4802308,19100,"Dallas-Fort Worth-Arlington, TX",.027936146,.03599374,.013015185,.03125,.052742615,.054644808,.054621849,.027936146,.03599374,.013015185,.043478262,.054644808,.054621849,.03125,.061475411,
48113c,"Dallas County, TX",4802309,19100,"Dallas-Fort Worth-Arlington, TX",.031356897,.020344287,.030368764,.047619049,.029535865,.088797815,.075630255,.031356897,.020344287,.030368764,.030434782,.088797815,.075630255,.047619049,.028688524,
48113c,"Dallas County, TX",4802310,19100,"Dallas-Fort Worth-Arlington, TX",.02622577,.02973396,.023861172,.049107142,.044303797,.030054646,.075630255,.02622577,.02973396,.023861172,.047826085,.030054646,.075630255,.049107142,.040983606,
48113c,"Dallas County, TX",4802311,19100,"Dallas-Fort Worth-Arlington, TX",.032497149,.031298906,.036876354,.046130951,.025316456,.13114753,.029411765,.032497149,.031298906,.036876354,.021739131,.13114753,.029411765,.046130951,.028688524,
48113c,"Dallas County, TX",4802312,19100,"Dallas-Fort Worth-Arlington, TX",.023945268,.023474179,.031453364,.041666668,.023206752,.15983607,.063025214,.023945268,.023474179,.031453364,.021739131,.15983607,.063025214,.041666668,.024590164,
48113c,"Dallas County, TX",4802313,19100,"Dallas-Fort Worth-Arlington, TX",.037058152,.034428794,.028199567,.063988097,.035864979,.050546449,.12184874,.037058152,.034428794,.028199567,.047826085,.050546449,.12184874,.063988097,.024590164,
48113c,"Dallas County, TX",4802314,19100,"Dallas-Fort Worth-Arlington, TX",.10433295,.11893584,.10195228,.056547619,.082278483,.012295082,.012605042,.10433295,.11893584,.10195228,.09565217,.012295082,.012605042,.056547619,.06967213,
48113c,"Dallas County, TX",4802315,19100,"Dallas-Fort Worth-Arlington, TX",.094070695,.12050078,.090021692,.041666668,.040084388,.021857923,.033613447,.094070695,.12050078,.090021692,.052173913,.021857923,.033613447,.041666668,.028688524,
48113c,"Dallas County, TX",4802316,19100,"Dallas-Fort Worth-Arlington, TX",.062713794,.062597811,.056399133,.03125,.035864979,.0095628416,.042016808,.062713794,.062597811,.056399133,.030434782,.0095628416,.042016808,.03125,.040983606,
48113c,"Dallas County, TX",4802317,19100,"Dallas-Fort Worth-Arlington, TX",.028506272,.028169014,.019522777,.047619049,.037974682,.023224045,.033613447,.028506272,.028169014,.019522777,.021739131,.023224045,.033613447,.047619049,.053278688,
48113c,"Dallas County, TX",4802318,19100,"Dallas-Fort Worth-Arlington, TX",.032497149,.037558686,.027114967,.055059522,.073839664,.034153007,.016806724,.032497149,.037558686,.027114967,.078260869,.034153007,.016806724,.055059522,.06967213,
48113c,"Dallas County, TX",4802319,19100,"Dallas-Fort Worth-Arlington, TX",.059293043,.059467919,.050976139,.043154761,.056962024,.015027323,.016806724,.059293043,.059467919,.050976139,.078260869,.015027323,.016806724,.043154761,.036885247,
48113c,"Dallas County, TX",4802320,19100,"Dallas-Fort Worth-Arlington, TX",.05245154,.050078247,.059652928,.040178571,.037974682,.021857923,.029411765,.05245154,.050078247,.059652928,.017391304,.021857923,.029411765,.040178571,.057377048,
48113c,"Dallas County, TX",4802321,19100,"Dallas-Fort Worth-Arlington, TX",.034207527,.039123632,.040130153,.041666668,.050632913,.045081966,.092436977,.034207527,.039123632,.040130153,.052173913,.045081966,.092436977,.041666668,.049180329,
48113c,"Dallas County, TX",4802322,19100,"Dallas-Fort Worth-Arlington, TX",.023375142,.025039123,.019522777,.05952381,.042194095,.1079235,.084033616,.023375142,.025039123,.019522777,.039130434,.1079235,.084033616,.05952381,.045081966,
48121c,"Denton County, TX",4802001,19100,"Dallas-Fort Worth-Arlington, TX",.17045455,,.15204678,.16386555,.18110237,,.14840989,.16386555,.15204678,.17045455,.14840989,,.18110237,,,
48121c,"Denton County, TX",4802002,19100,"Dallas-Fort Worth-Arlington, TX",.10984848,,.30409357,.088235296,.17716536,,.14134276,.088235296,.30409357,.10984848,.14134276,,.17716536,,,
48121c,"Denton County, TX",4802003,19100,"Dallas-Fort Worth-Arlington, TX",.15151516,,.040935673,.33613446,.11417323,,.2932862,.33613446,.040935673,.15151516,.2932862,,.11417323,,,
48121c,"Denton County, TX",4802004,19100,"Dallas-Fort Worth-Arlington, TX",.14772727,,.16374269,.13865547,.20472442,,.20494699,.13865547,.16374269,.14772727,.20494699,,.20472442,,,
48121c,"Denton County, TX",4802005,19100,"Dallas-Fort Worth-Arlington, TX",.14015152,,.16959064,.084033616,.10629921,,.091872789,.084033616,.16959064,.14015152,.091872789,,.10629921,,,
48121c,"Denton County, TX",4802006,19100,"Dallas-Fort Worth-Arlington, TX",.28030303,,.16959064,.18907563,.21653543,,.12014134,.18907563,.16959064,.28030303,.12014134,,.21653543,,,
48141a,"El Paso, TX",4803302,21340,"El Paso, TX",.16166666,.14772727,,.22680412,.21600001,.1640625,.16666667,.14772727,.16166666,.22680412,.21600001,.1640625,.16666667,,,
48141a,"El Paso, TX",4803303,21340,"El Paso, TX",.26499999,.23106061,,.17182131,.22400001,.125,.16666667,.23106061,.26499999,.17182131,.22400001,.125,.16666667,,,
48141a,"El Paso, TX",4803304,21340,"El Paso, TX",.19166666,.21212122,,.16838488,.12800001,.1328125,.1025641,.21212122,.19166666,.16838488,.12800001,.1328125,.1025641,,,
48141a,"El Paso, TX",4803305,21340,"El Paso, TX",.23,.21590909,,.20274915,.23199999,.1796875,.23076923,.21590909,.23,.20274915,.23199999,.1796875,.23076923,,,
48141a,"El Paso, TX",4803306,21340,"El Paso, TX",.15166667,.19318181,,.23024055,.2,.3984375,.33333334,.19318181,.15166667,.23024055,.2,.3984375,.33333334,,,
48157c,"Fort Bend County, TX",4804901,26420,"Houston-The Woodlands-Sugar Land, TX",.24738675,,.25925925,.19607843,.19354838,.12592593,.13294798,.24738675,.25925925,.19607843,.19354838,.13294798,.12592593,,,
48157c,"Fort Bend County, TX",4804902,26420,"Houston-The Woodlands-Sugar Land, TX",.19860627,,.061728396,.22222222,.19354838,.39259258,.32947975,.19860627,.061728396,.22222222,.19354838,.32947975,.39259258,,,
48157c,"Fort Bend County, TX",4804903,26420,"Houston-The Woodlands-Sugar Land, TX",.17421603,,.33333334,.20261438,.11827957,.17777778,.15028901,.17421603,.33333334,.20261438,.11827957,.15028901,.17777778,,,
48157c,"Fort Bend County, TX",4804904,26420,"Houston-The Woodlands-Sugar Land, TX",.14634146,,.12345679,.11111111,.25806451,.14074074,.1734104,.14634146,.12345679,.11111111,.25806451,.1734104,.14074074,,,
48157c,"Fort Bend County, TX",4804905,26420,"Houston-The Woodlands-Sugar Land, TX",.23344947,,.22222222,.26797387,.23655914,.16296296,.21387284,.23344947,.22222222,.26797387,.23655914,.21387284,.16296296,,,
48201c,"Harris County, TX",4804601,26420,"Houston-The Woodlands-Sugar Land, TX",.040168539,,.026905829,.020334059,.027811367,.026275115,.027480915,.020334059,.027480915,.026275115,.027811367,.040168539,.026905829,,,
48201c,"Harris County, TX",4804602,26420,"Houston-The Woodlands-Sugar Land, TX",.041573033,,.049327355,.018881626,.029020555,.00618238,.015267176,.018881626,.015267176,.00618238,.029020555,.041573033,.049327355,,,
48201c,"Harris County, TX",4804603,26420,"Houston-The Woodlands-Sugar Land, TX",.014044944,,.018684603,.023238925,.058041111,.061823804,.047328245,.023238925,.047328245,.061823804,.058041111,.014044944,.018684603,,,
48201c,"Harris County, TX",4804604,26420,"Houston-The Woodlands-Sugar Land, TX",.0092696631,,.0067264573,.022512708,.037484884,.09891808,.099236645,.022512708,.099236645,.09891808,.037484884,.0092696631,.0067264573,,,
48201c,"Harris County, TX",4804605,26420,"Houston-The Woodlands-Sugar Land, TX",.055617977,,.053811658,.036310822,.024183797,.00618238,.013740458,.036310822,.013740458,.00618238,.024183797,.055617977,.053811658,,,
48201c,"Harris County, TX",4804606,26420,"Houston-The Woodlands-Sugar Land, TX",.052247193,,.048579969,.021060277,.031438936,.004636785,.01221374,.021060277,.01221374,.004636785,.031438936,.052247193,.048579969,,,
48201c,"Harris County, TX",4804607,26420,"Houston-The Woodlands-Sugar Land, TX",.036235955,,.039611362,.02832244,.026602177,.01236476,.0091603054,.02832244,.0091603054,.01236476,.026602177,.036235955,.039611362,,,
48201c,"Harris County, TX",4804608,26420,"Houston-The Woodlands-Sugar Land, TX",.054775283,,.074738413,.014524329,.024183797,.004636785,.0030534351,.014524329,.0030534351,.004636785,.024183797,.054775283,.074738413,,,
